index,uid,cluster,friend_count,status_count,follower_count,friends_day,statuses_day,followers_day,retweet_pro,dmention_pro,reply_pro,retweet_div,reply_div,mention_div,i,we,negate,swear,social,posemo,negemo,body,health,ingest,prostr
5623,6105,0,55,1611,264,0.1870748299,5.4795918367,0.8979591837,0.4617814277,0.4283006949,0.0347441567,4.6666287682,2.3494572223,1.2342678661,0.1303753549,0.0010514142,0.038481758,0.0050467879,0.0737041321,0.0380611923,0.0537272632,0.0196614446,0.0209231416,0.0242876669,-0.0006317119
5624,6106,0,172,147,86,0.7166666667,0.6125,0.3583333333,0.4214285714,0.3357142857,0.0857142857,3.0692416424,1.6667961038,0,0.1302752294,0.0018348624,0.0183486239,0.0330275229,0.0990825688,0.023853211,0.0770642202,0.0458715596,0.0348623853,0.0550458716,0.0357142857
5625,6107,0,112,82,46,0.9256198347,0.6776859504,0.3801652893,0.4,0.3875,0.1125,2.6491586833,1.054920168,0,0.0975609756,0,0.0352303523,0.0054200542,0.0677506775,0.0379403794,0.0379403794,0.0054200542,0.0135501355,0.054200542,0.0125
5626,6108,0,873,624,601,3.4780876494,2.4860557769,2.3944223108,0.1103896104,0.1282467532,0.3133116883,3.9729206105,1.1839245528,2.1458417526,0.0843648829,0.0030470387,0.038659303,0.0026661588,0.1058845934,0.0439916206,0.0333269853,0.0152351933,0.0167587126,0.0302799467,0.0048701299
5627,6109,0,447,294,423,4.1775700935,2.7476635514,3.953271028,0.7877697842,0.7446043165,0.0215827338,4.5375286841,1.7478680975,0.6365141683,0.0612648221,0.0039525692,0.0217391304,0.0059288538,0.0276679842,0.0415019763,0.0335968379,0.0177865613,0.0118577075,0.0375494071,0.1330935252
5628,6111,0,2,62,126,0.037037037,1.1481481482,2.3333333333,0.0322580645,0.0322580645,0,2.7808863389,0,0,0,0,0,0,0,0,0,0.0188679245,0,0,0
5629,6112,0,191,2038,206,0.7764227642,8.2845528455,0.837398374,0.5540275049,0.5437131631,0.0613948919,4.5761249985,3.4458356212,1.4092733263,0.1179331307,0.0023556231,0.0291793313,0.0136018237,0.0712006079,0.0265197568,0.0386778116,0.0195288754,0.0114741641,0.029331307,0.0240667976
5630,6113,0,326,943,345,1.4488888889,4.1911111111,1.5333333333,0.5733333333,0.5711111111,0.1111111111,4.9516029599,2.4944502992,1.431516797,0.0929456625,0.0040514776,0.0243088656,0.009056244,0.0805529075,0.0500476644,0.0309818875,0.015729266,0.021448999,0.0390848427,0.0355555556
5631,6114,0,159,668,172,0.6913043478,2.9043478261,0.747826087,0.0900900901,0.2222222222,0.6366366366,3.6093440562,4.2546639491,3.134340274,0.0918824216,0.0040879891,0.0255012653,0.0040879891,0.0763091298,0.0630718318,0.029005256,0.0114853027,0.0109013043,0.0173252871,0.0045045045
5632,6115,0,622,1742,1052,3.9119496855,10.9559748428,6.6163522013,0.1641182467,0.1580020387,0.0198776758,5.7898653666,3.6701233717,2.0431918706,0.127180393,0.0017222345,0.0395672334,0.003444469,0.0751600795,0.0305144624,0.0382424376,0.0108633252,0.0117023626,0.0408920291,0
5633,6116,0,231,517,320,2.75,6.1547619048,3.8095238095,0.4263565891,0.4244186047,0.1143410853,5.0369285484,2.6301523513,0.5623351446,0.1111728738,0.0025013897,0.03307393,0.0019455253,0.0733740967,0.0416898277,0.0283490828,0.0200111173,0.0116731518,0.0305725403,0.015503876
5634,6117,0,29,1697,94,0.1260869565,7.3782608696,0.4086956522,0.2346024636,0.2474804031,0.1276595745,4.4458556412,3.0882556284,2.3624929455,0.1076653013,0.0025205923,0.0293018859,0.0053562587,0.0642300941,0.0355133456,0.027591484,0.0167439348,0.0169239771,0.0455507044,-0.0016797312
5635,6118,0,485,760,327,2.4371859297,3.8190954774,1.6432160804,0.5886426593,0.5650969529,0.0581717452,5.0875233622,2.6189943552,2.2552019714,0.1272826383,0.0019078768,0.0267102753,0.0141727991,0.0744071954,0.044698828,0.036794767,0.0133551376,0.0103570455,0.0340692287,0.012465374
5636,6119,0,6,12,21,0.0447761194,0.0895522388,0.1567164179,0.25,0.25,0.1666666667,1.9459101491,0,0,0.1084337349,0.0240963855,0.0120481928,0.0120481928,0.0722891566,0.0240963855,0.0240963855,0.0120481928,0,0.0120481928,0.25
5637,6120,0,25,171,22,0.1700680272,1.1632653061,0.1496598639,0.4545454545,0.4606060606,0.0181818182,2.8566323071,0.6931471806,2.0431918706,0.1189387008,0.0018298262,0.043915828,0.0082342177,0.0585544373,0.0301921317,0.0365965233,0.0347666972,0.0164684355,0.0182982617,0
5638,6121,0,1335,550,996,5.5394190871,2.2821576764,4.132780083,0.5344506518,0.5251396648,0.0931098696,4.4405901597,2.1796672478,1.754105331,0.1176136364,0.0039772727,0.0301136364,0.0102272727,0.1107954545,0.0585227273,0.0517045455,0.0164772727,0.0079545455,0.0107954545,0.0279329609
5639,6122,0,1500,13473,1706,5.7692307692,51.8192307692,6.5615384615,0.2952052648,0.3566280163,0.2140394861,4.6429988065,3.9312356803,2.8246900707,0.0748383123,0.0050816138,0.0352119906,0.0033877425,0.0856174931,0.058412894,0.0412175341,0.0085206858,0.0112411457,0.0076994148,0.0084612974
5640,6123,0,1413,3227,1919,6.1703056769,14.0917030568,8.3799126638,0.6212268744,0.6374553716,0.1132749107,4.8101640561,2.5279279511,1.574393885,0.1094221257,0.0015683436,0.0277476173,0.010375196,0.0883098082,0.051393413,0.0480154422,0.0119435396,0.0110990469,0.0202678248,0.0019474197
5641,6124,0,325,1918,379,1.359832636,8.0251046025,1.5857740586,0.498381877,0.4741100324,0.264832794,4.8666268667,3.3293791338,2.6373047547,0.0867618845,0.0037305479,0.0298443829,0.0118311661,0.1079727137,0.0486037092,0.044340226,0.011724579,0.0205713068,0.0176934556,0.0037756203
5642,6125,0,112,4002,152,0.442687747,15.8181818182,0.6007905138,0.4646756583,0.4656390495,0.1268464997,4.9920388934,2.9131877896,2.7709876111,0.1062551537,0.004535281,0.0293320768,0.0128401461,0.1044292614,0.0473554011,0.0384615385,0.0170809283,0.0097773589,0.0119566498,0.0006422608
5643,6126,0,404,1716,2231,1.6489795918,7.0040816327,9.106122449,0.0718038529,0.0922358435,0.036193812,5.9011067102,3.4206004981,2.4800792778,0.1045393219,0.0032206119,0.0368194281,0.0038734387,0.1109805458,0.0355137746,0.0597118858,0.0131435784,0.0164512338,0.0036558297,0.0058377116
5644,6128,0,934,729,779,9.6288659794,7.5154639175,8.0309278351,0.1141678129,0.2104539202,0.401650619,4.6829656665,4.0547815735,3.1200480408,0.0902693193,0.0029773988,0.026119908,0.0116389227,0.1027202598,0.0493977534,0.0466910272,0.0201651103,0.0175937204,0.0354581134,0.0082530949
5645,6129,0,4004,1032,1408,18.1176470588,4.6696832579,6.371040724,0.4685714286,0.4466666667,0.0123809524,5.3341965107,2.2836867757,1.0986122887,0.1319520174,0.0010905125,0.0507088332,0.0027262814,0.0376226827,0.0327153762,0.0561613959,0.0212649945,0.0239912759,0,0
5646,6130,0,1549,4895,1564,5.9348659004,18.754789272,5.9923371648,0.3394611727,0.3876386688,0.212044374,2.6846223559,1.2113722143,2.8307732152,0.0972288015,0.0040857414,0.0292515396,0.0204287068,0.1235196589,0.0484367598,0.0436404548,0.0151586926,0.0097702511,0.0053884415,-0.0012678288
5647,6131,0,1637,1354,1441,7.4409090909,6.1545454546,6.55,0.385625966,0.398763524,0.2642967543,5.0205923657,3.7492018223,3.2009707357,0.1138368247,0.0037210584,0.0283902977,0.0122657111,0.0961962514,0.0638092613,0.0471334068,0.0180540243,0.012954796,0.0202590959,0.0007727975
5648,6132,0,203,489,266,0.9620853081,2.317535545,1.2606635071,0.3492723493,0.3555093555,0.0769230769,4.3730148999,2.3756902091,1.2424533249,0.1355748373,0.0040672451,0.0279284165,0.0094902386,0.0875813449,0.0284707158,0.0507049892,0.0309110629,0.0238611714,0.0477223427,0.0228690229
5649,6133,0,966,2053,472,6.0754716981,12.9119496855,2.9685534591,0.4509708738,0.4582524272,0.0485436893,3.7106016338,2.7345526418,2.8998105933,0.1237126927,0.0025582158,0.0394227616,0.0102984585,0.0938012463,0.0445391932,0.0510987209,0.0098392916,0.0105608396,0.008527386,0
5650,6134,0,82,91,39,0.4059405941,0.4504950495,0.1930693069,0.4659090909,0.4545454545,0.0568181818,2.8775859106,1.6094379124,0.6365141683,0.0703125,0,0.0182291667,0.0026041667,0.0364583333,0.0442708333,0.0338541667,0.0182291667,0.0104166667,0.0520833333,0.0113636364
5651,6135,0,265,1653,582,1.5588235294,9.7235294118,3.4235294118,0.7086871326,0.6721097322,0.038536904,5.1735904291,2.8534423336,0.6991915373,0.1254327021,0.0036652413,0.0278965587,0.0048869884,0.0588474852,0.0246385665,0.0295255549,0.0134392181,0.0124210955,0.0342089188,0.0189418681
5652,6136,0,160,988,199,1.0191082803,6.2929936306,1.2675159236,0.3239583333,0.303125,0.0520833333,4.6202320927,2.4257590729,0.5004024235,0.1459111665,0.000622665,0.0427563304,0.0099626401,0.0709838107,0.0398505604,0.0404732254,0.0176421752,0.0215857202,0.0444167704,0.015625
5653,6137,0,41,4503,418,0.264516129,29.0516129032,2.6967741936,0.2316506658,0.2712914215,0.2170950759,4.6183750202,1.9014069682,2.1819414306,0.1267097808,0.0026326332,0.0465861615,0.0092714474,0.0739998855,0.0369713272,0.0515652721,0.0148801007,0.014994563,0.0245521662,0.0003096934
5654,6138,0,2159,1826,2618,23.2150537634,19.6344086022,28.1505376344,0.1888579387,0.1838440111,0.0579387187,5.7438372088,3.4403888963,2.0044790232,0.1416112598,0.0020723599,0.0353164666,0.0118297211,0.0619981003,0.0382523098,0.0526724808,0.0171833175,0.014420171,0.0245229255,0.0016713092
5655,6139,0,416,900,432,3.1044776119,6.7164179105,3.223880597,0.5546511628,0.5290697674,0.0593023256,5.1491165073,2.3019079744,1.445185879,0.1249562478,0.0003500175,0.0315015751,0.0122506125,0.0588029401,0.0423521176,0.0406020301,0.0283514176,0.0318515926,0.0479523976,0.0197674419
5656,6140,0,88,1378,266,0.6285714286,9.8428571429,1.9,0.1345108696,0.1277173913,0.0122282609,4.574663648,2.422771843,1.0335620542,0.1297880669,0.0009506235,0.0329922273,0.0062070122,0.0323771179,0.0312028183,0.040149863,0.0106805346,0.0135883241,0.0405972152,0.0013586957
5657,6141,0,147,360,243,1.0425531915,2.5531914894,1.7234042553,0.6434782609,0.6057971014,0.0666666667,4.1986975872,1.8191718194,0.567060931,0.1037792442,0.0059988002,0.0191961608,0.0089982004,0.0593881224,0.0383923215,0.0233953209,0.0119976005,0.0089982004,0.0341931614,0.0231884058
5658,6142,0,1207,1076,1085,8.5,7.5774647887,7.6408450704,0.6064139942,0.5840621963,0.1146744412,5.226391893,2.8682539223,2.3706323178,0.1357556038,0.0009038322,0.0339840926,0.0034345625,0.0614605929,0.0475415763,0.0368763557,0.0200650759,0.019703543,0.0459146782,0.0738581147
5659,6143,0,208,1490,159,1.5182481752,10.8759124088,1.1605839416,0.5833919775,0.5622800844,0.1231527094,4.7473561775,3.6486188751,1.2129326184,0.1122215877,0.0022844089,0.0362649914,0.0031410623,0.067961165,0.0508280982,0.0374071959,0.0211307824,0.012564249,0.0479725871,-0.0007037298
5660,6144,0,660,12628,432,1.6296296296,31.1802469136,1.0666666667,0.8120229008,0.8113867684,0.0493002545,5.5126113036,0,1.7917594692,0.0515679443,0.0041811847,0.0288037166,0.0109175377,0.1117305459,0.0425087108,0.0353077816,0.0137049942,0.0058072009,0.0044134727,0.0006361323
5661,6145,0,488,1460,957,1.3903133903,4.1595441595,2.7264957265,0.1179277437,0.1274710293,0.2331288344,5.5207317926,3.4982926623,1.7670091911,0.1035642771,0.0022426912,0.0297156588,0.013215859,0.0612735282,0.0457348819,0.0467761314,0.0256307569,0.0178614337,0.0365238286,0.0047716428
5662,6146,0,885,372,599,3.5119047619,1.4761904762,2.376984127,0.3551912568,0.3278688525,0.0409836066,5.2393656389,1.7677614723,0,0.0894582108,0.0008399832,0.0365392692,0.01049979,0.037799244,0.0352792944,0.0436791264,0.0180596388,0.0151196976,0.0319193616,0.0273224044
5663,6147,0,75,568,161,0.3712871287,2.8118811881,0.797029703,0.4246323529,0.3768382353,0.0147058824,4.5209233909,1.8343719703,0.7963116402,0.1249353337,0.0007759959,0.0274185204,0.0031039834,0.0421624418,0.0222452147,0.0346611485,0.0222452147,0.0289705122,0.0584583549,0.0330882353
5664,6148,0,68,1389,313,0.5037037037,10.2888888889,2.3185185185,0.355366027,0.4186211798,0.26297086,4.8329713828,3.2617974868,2.8586926609,0.0901730257,0.0042147294,0.025621118,0.0143078971,0.0916149068,0.0581188997,0.0500221828,0.0126441881,0.0118677906,0.0146406389,0.012793177
5665,6149,0,317,218,455,7.5476190476,5.1904761905,10.8333333333,0.5539215686,0.5049019608,0.0245098039,3.718796233,2.2326944772,1.3321790402,0.0986175115,0.0036866359,0.0211981567,0.0092165899,0.0903225806,0.0479262673,0.0451612903,0.0165898618,0.0202764977,0.0276497696,0
5666,6150,0,48,2613,1080,0.4444444444,24.1944444444,10,0.4829250186,0.4639940609,0.0556792873,6.3093944049,4.3181526482,2.4275208863,0.1295609756,0.0014308943,0.0273170732,0.0104715447,0.0437073171,0.0297235772,0.0440325203,0.0141788618,0.0215284553,0.053203252,-0.0003711952
5667,6151,0,604,648,407,4.3768115942,4.6956521739,2.9492753623,0.5435483871,0.5193548387,0.0709677419,4.1510046358,2.8515410618,0.9404479887,0.1149816658,0.0013095862,0.0403352541,0.0065479309,0.1055526454,0.0374541645,0.0466212677,0.0115243583,0.021215296,0.0180722892,0.0032258065
5668,6152,0,265,206,243,3.8970588235,3.0294117647,3.5735294118,0.5538461538,0.5282051282,0.0717948718,4.0688091916,1.8422068775,0,0.0909090909,0.0016835017,0.0437710438,0.0084175084,0.1077441077,0.0622895623,0.0707070707,0.0185185185,0.0185185185,0.0101010101,0.0205128205
5669,6153,0,47,91,343,0.4017094017,0.7777777778,2.9316239316,0.1797752809,0.2247191011,0.191011236,3.2475041855,2.3271702282,2.0431918706,0.081655481,0.0022371365,0.0223713647,0.0178970917,0.0861297539,0.0503355705,0.0391498881,0.0134228188,0.0167785235,0.029082774,-0.0449438202
5670,6154,0,63,1098,280,1.6153846154,28.1538461538,7.1794871795,0.9153488372,0.9004651163,0.0120930233,3.893045436,1.8193215719,1.7480673486,0.1034031414,0.0013089005,0.0314136126,0.0078534031,0.0719895288,0.0458115183,0.0353403141,0.0117801047,0.0078534031,0.0458115183,0.0325581395
5671,6155,0,1077,514,424,12.9759036145,6.1927710843,5.1084337349,0.1228070175,0.2417153996,0.3157894737,0.9404958161,3.4981554501,1.9854574642,0.0846617837,0.0047393365,0.030159414,0.005601034,0.0984489444,0.058595433,0.0234812581,0.0142180095,0.0090478242,0.0191727704,0
5672,6156,0,280,667,321,4.4444444444,10.5873015873,5.0952380952,0.2666666667,0.2727272727,0.096969697,3.6288681676,2.3611569204,1.6711126768,0.1045034642,0.0023094688,0.0222286374,0.0031755196,0.1426096998,0.0678406467,0.0409930716,0.0095265589,0.0098152425,0.0046189376,0
5673,6157,0,505,1234,354,9.7115384615,23.7307692308,6.8076923077,0.589527027,0.5701013514,0.1570945946,4.9243067284,3.8460238526,2.5401882571,0.1052093973,0.0010214505,0.0230847804,0.0046986721,0.0704800817,0.0426966292,0.0275791624,0.011031665,0.0145045965,0.0543411645,0.004222973
5674,6158,0,1844,384,1826,42.8837209302,8.9302325581,42.4651162791,0.2427440633,0.2374670185,0.0501319261,3.9122811101,2.2161022481,0.6931471806,0.1068638393,0.0030691964,0.0301339286,0.0025111607,0.0862165179,0.0401785714,0.0463169643,0.013671875,0.0203683036,0.0139508929,-0.0052770449
5675,6159,0,187,760,1646,2.921875,11.875,25.71875,0.3055181696,0.2934051144,0.0363391655,4.7633130972,2.5505941528,0.7356219398,0.1003562216,0.0015968554,0.0239528313,0.0179339148,0.0666994227,0.033902469,0.0492568481,0.0320599435,0.0191622651,0.0354993244,0.0403768506
5676,6160,0,127,271,94,12.7,27.1,9.4,0.8473282443,0.8091603053,0.0038167939,3.9253077783,0,0,0.1299212598,0,0.0413385827,0.0137795276,0.0669291339,0.0275590551,0.0531496063,0.0334645669,0.0374015748,0.0452755906,0
5677,6162,0,114,3604,290,1.14,36.04,2.9,0.0584054388,0.140605686,0.5713844252,4.2372896617,1.452226441,2.2641093511,0.1122547986,0.0030795191,0.04809112,0.0209238557,0.1179076144,0.0620966041,0.0587217887,0.0121071504,0.0094494832,0.008521409,0.000618047
5678,6163,0,526,1839,4470,6.4146341463,22.4268292683,54.512195122,0.4863088719,0.5032858708,0.2332968237,4.3632330464,3.9496674264,3.2611742173,0.0934406757,0.0019796753,0.0175531213,0.0073907879,0.0882935199,0.105054771,0.0322027188,0.0106902468,0.0065989178,0.0175531213,0.0016429354
5679,6164,0,1417,352,1006,18.1666666667,4.5128205128,12.8974358974,0.1221590909,0.1335227273,0.0397727273,4.4149498842,2.2004224776,0.6365141683,0.1718403548,0.0003695492,0.0362158167,0.0151515152,0.0772357724,0.0351071693,0.0694752402,0.0210643016,0.0181079084,0.0243902439,0.0426136364
5680,6165,0,537,1021,446,7.6714285714,14.5857142857,6.3714285714,0.7705943691,0.7549530761,0.1074035454,4.7411272165,2.7947902201,2.1469657532,0.1010781671,0.0040431267,0.0202156334,0.0080862534,0.1091644205,0.0741239892,0.0444743935,0.0235849057,0.0188679245,0.0343665768,0.0344108446
5681,6167,0,16,159,44,1.1428571429,11.3571428571,3.1428571429,0.0696202532,0.1202531646,0.335443038,2.9961799002,2.3042997511,1.2554823252,0.0750167448,0.0033489618,0.0140656397,0.0133958473,0.0917615539,0.049564635,0.044206296,0.0167448091,0.0160750167,0.0254521098,-0.0126582278
5682,6168,0,137,224,82,4.8928571429,8,2.9285714286,0.1471861472,0.1471861472,0.0606060606,3.2631392423,2.2084507021,1.4799279423,0.1459283388,0.0006514658,0.0302931596,0.0048859935,0.0586319218,0.0319218241,0.0358306189,0.0211726384,0.0214983713,0.0338762215,0.0086580087
5683,0,1,473,2683,790,0.149494311,0.847977244,0.2496839444,0.0442708333,0.1049107143,0.0658482143,2.933523751,3.2589348902,3.5448158505,0.0411007144,0.0048797666,0.0121239561,0.0127276386,0.0925646443,0.0285743032,0.0338062179,0.0183620083,0.0213804206,0.0283227689,-0.0360863095
5684,1,1,559,21434,7867,0.212790255,8.1591168633,2.9946707271,0.5024875622,0.6424129353,0.0914179104,3.3859060389,3.4707046988,3.3221303333,0.0299630244,0.0116877045,0.0112626971,4.2500743763E-005,0.1537676909,0.0628586,0.0153852692,0.0065026138,0.0051850907,0.0028900506,0.0003109453
5685,5,1,410,20152,1470044,0.1394557823,6.8544217687,500.014965986,0.1132726702,0.4838406024,0.2096015061,4.1304681444,5.3622312385,4.1282512087,0.0687545877,0.006885945,0.0164633507,0.0036701737,0.0928029641,0.0547380195,0.0168827991,0.0097521759,0.0053479674,0.015799224,0
5686,6,1,424,6302,58809,0.1928149159,2.8658481128,26.7435197817,0.2742390963,0.5161593976,0.3031063696,2.0097094095,3.5104189537,2.2562572662,0.0030611365,0.0489350694,0.0097870139,0.0003449168,0.1595240148,0.0907993447,0.0062085022,0.0027593343,0.0019401569,0.0269466241,0
5687,7,1,803,5669,33754,0.432884097,3.05606469,18.1962264151,0.1101458269,0.2264970524,0.5947874651,2.0739712935,2.6807615218,2.7978115368,0.0015356977,0.0358426055,0.0041145109,5.79508576727E-005,0.1487019008,0.1187413074,0.0038827075,0.0019413537,0.0062876681,0.0370305981,0
5688,8,1,141,1671,1973,0.2577696527,3.054844607,3.6069469836,0.1431148527,0.2838244137,0.2723992784,1.6369819112,2.747434856,2.3038508252,0.0013361541,0.0439817392,0.0090747133,0,0.1497049326,0.0730987641,0.0035074045,0.0033403853,0.003841443,0.0367442378,0
5689,9,1,178,1423,7143,0.6496350365,5.1934306569,26.0693430657,0.2064693737,0.7302133517,0.5457673778,0.8190671399,1.468139939,0.7269222217,8.50267834368E-005,0.0600289091,0.0137743389,0,0.1639316385,0.0658957572,0.0100331604,0.0026358303,0.003145991,0.0231272851,0
5690,11,1,963,623,1134,0.3452850484,0.2233775547,0.4065973467,0.085483871,0.2419354839,0.1935483871,3.3774127463,3.4090499817,3.5981439367,0.056111463,0.0040531982,0.0158328056,0.0015199493,0.0908169728,0.0496516783,0.0220392654,0.0070930969,0.0140595313,0.0145661811,0.0032258065
5691,12,1,1818,5824,27435,0.7351395067,2.3550343712,11.0938131824,0.367751938,0.5689922481,0.0592248062,4.9934471551,4.7361548997,4.6731960054,0.0059510185,0.0215152209,0.007847497,0.0001307916,0.1201320995,0.0546381977,0.0125232973,0.0064087892,0.0095804859,0.0173298892,0.0148837209
5692,13,1,4116,8486,7699,1.6059305501,3.3109637144,3.0039016777,0.1191677175,0.3855611602,0.1686633039,3.4973157273,3.5408617588,3.662387219,0.0209504459,0.0180833051,0.013274636,0.0004063664,0.1035331302,0.0593746473,0.0222372728,0.0107009821,0.0077209617,0.0079918727,0
5693,14,1,2399,73255,11752,0.934553954,28.5372029607,4.5781067394,0.074166407,0.3455905266,0.1717045809,4.6893539467,3.4878849739,4.2524841914,0.0444801262,0.0071833009,0.0161694696,0.0022254148,0.1024254204,0.0478886729,0.0198878842,0.0065353954,0.0165356771,0.0106481873,-0.0049859769
5694,15,1,433,759,167,4.3737373737,7.6666666667,1.6868686869,0.0105540897,0.1372031662,0.3509234829,1.5498260459,2.3483605179,2.5716157783,0.0615357489,0.0130476946,0.0113726527,0.0009697611,0.1127567663,0.0664727144,0.0230979459,0.0070528079,0.0084633695,0.0037908842,0.0052770449
